,answer_type_id,answer_type_name,answers,frontend_info_text,points,question_type_id,question_type_name,onlinetest_title,text,variable,questions_temp,correct_answers_temp,content,lang,topic_label_en,topic_label_de,source,answers_content,related_topics,topic_label_de_fixed,irt_difficulty,level_difficulty,docid
3667,4,Single Choice,"[{'Antwort': 'Die Sicherung der Rentenansprüche der Arbeitnehmer', 'Richtig': False}, {'Antwort': 'Die Abwicklung von Versicherungsangelegenheiten', 'Richtig': False}, {'Antwort': 'Die Feststellung der Notwendigkeit von beruflicher Rehabilitation, die Organisation und Finanzierung von Maßnahmen sowie die Begleitung der Rehabilitationsprozesse', 'Richtig': True}, {'Antwort': 'Die Erteilung von Arbeitsgenehmigungen für ausländische Arbeitnehmer', 'Richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist die Aufgabe der zuständigen Rehabilitationsträger?,N/A,Was ist die Aufgabe der zuständigen Rehabilitationsträger?,N/A,zuständig rehabilitationsträger sicherung rentenansprüch arbeitnehmer abwicklung versicherungsangelegenheit feststellung notwendigkeit beruflich rehabilitation organisation finanzierung maßnahme sowie begleitung rehabilitationsprozeß erteilung arbeitsgenehmigung ausländisch arbeitnehmer,GERMAN,N/A,Berufliche Rehabilitation,ChatGPT3.5,"Die Sicherung der Rentenansprüche der Arbeitnehmer Die Abwicklung von Versicherungsangelegenheiten Die Feststellung der Notwendigkeit von beruflicher Rehabilitation, die Organisation und Finanzierung von Maßnahmen sowie die Begleitung der Rehabilitationsprozesse Die Erteilung von Arbeitsgenehmigungen für ausländische Arbeitnehmer","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",berufliche rehabilitation,N/A,N/A,3667
3668,4,Single Choice,"[{'Antwort': 'Die Anwesenheit am Arbeitsplatz', 'Richtig': False}, {'Antwort': 'Die Möglichkeit, am Arbeitsleben teilzunehmen und den eigenen Lebensunterhalt zu verdienen', 'Richtig': True}, {'Antwort': 'Die Teilnahme an betrieblichen Aktivitäten', 'Richtig': False}, {'Antwort': 'Die Sicherheit am Arbeitsplatz', 'Richtig': False}]",N/A,N/A,N/A,N/A,N/A,Was versteht man unter der 'Teilhabe am Arbeitsleben'?,N/A,Was versteht man unter der 'Teilhabe am Arbeitsleben'?,N/A,verstehen teilhabe arbeitsleben anwesenheit arbeitsplatz möglichkeit arbeitsleben teilnehmen eigen lebensunterhalt verdienen teilnahme betrieblich aktivität sicherheit arbeitsplatz,GERMAN,N/A,Berufliche Rehabilitation,ChatGPT3.5,"Die Anwesenheit am Arbeitsplatz Die Möglichkeit, am Arbeitsleben teilzunehmen und den eigenen Lebensunterhalt zu verdienen Die Teilnahme an betrieblichen Aktivitäten Die Sicherheit am Arbeitsplatz","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",berufliche rehabilitation,N/A,N/A,3668
3669,4,Single Choice,"[{'Antwort': 'Nur der Arbeitgeber', 'Richtig': False}, {'Antwort': 'Nur der Hausarzt', 'Richtig': False}, {'Antwort': 'Verschiedene Akteure, einschließlich spezialisierten Beratern, Jobcentern und Rehabilitationsträgern', 'Richtig': True}, {'Antwort': 'Nur die Gewerkschaften', 'Richtig': False}]",N/A,N/A,N/A,N/A,N/A,Wer kann Menschen bei der Suche nach geeigneten beruflichen Perspektiven unterstützen?,N/A,Wer kann Menschen bei der Suche nach geeigneten beruflichen Perspektiven unterstützen?,N/A,wer mensch suchen geeignet beruflich perspektive unterstützen arbeitgeber hausarzt verschieden akteur einschließlich spezialisiert berater jobcentern rehabilitationsträger gewerkschaft,GERMAN,N/A,Berufliche Rehabilitation,ChatGPT3.5,"Nur der Arbeitgeber Nur der Hausarzt Verschiedene Akteure, einschließlich spezialisierten Beratern, Jobcentern und Rehabilitationsträgern Nur die Gewerkschaften","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",berufliche rehabilitation,N/A,N/A,3669
3670,4,Single Choice,"[{'Antwort': 'Keine Unterstützungsmöglichkeiten sind verfügbar', 'Richtig': False}, {'Antwort': 'Nur finanzielle Unterstützung', 'Richtig': False}, {'Antwort': 'Eine Vielzahl von Unterstützungsmöglichkeiten, darunter medizinische Rehabilitation, berufliche Qualifizierung, soziale Betreuung und finanzielle Unterstützung', 'Richtig': True}, {'Antwort': 'Nur psychologische Unterstützung', 'Richtig': False}]",N/A,N/A,N/A,N/A,N/A,"Welche Unterstützungsmöglichkeiten stehen Menschen mit gesundheitlichen Beeinträchtigungen zur Verfügung, um ihre berufliche Integration zu fördern?",N/A,"Welche Unterstützungsmöglichkeiten stehen Menschen mit gesundheitlichen Beeinträchtigungen zur Verfügung, um ihre berufliche Integration zu fördern?",N/A,unterstützungsmöglichkeit stehen mensch gesundheitlich beeinträchtigung verfügung beruflich integration fördern unterstützungsmöglichkeit verfügbar finanziell unterstützung vielzahl unterstützungsmöglichkeit darunter medizinisch rehabilitation beruflich qualifizierung sozial betreuung finanziell unterstützung psychologisch unterstützung,GERMAN,N/A,Berufliche Rehabilitation,ChatGPT3.5,"Keine Unterstützungsmöglichkeiten sind verfügbar Nur finanzielle Unterstützung Eine Vielzahl von Unterstützungsmöglichkeiten, darunter medizinische Rehabilitation, berufliche Qualifizierung, soziale Betreuung und finanzielle Unterstützung Nur psychologische Unterstützung","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",berufliche rehabilitation,N/A,N/A,3670
3671,18,Matrix Single Choice,"[{'Antworttext': 'Pünktlich zum Meeting erscheinen', 'IstRichtig': True}, {'Antworttext': 'Während des Gesprächs laute Musik hören', 'IstRichtig': False}, {'Antworttext': 'Das Smartphone während des Meetings nutzen, um sozialen Medien zu surfen', 'IstRichtig': False}, {'Antworttext': 'Den Kunden unterbrechen, um die eigenen Ideen zu präsentieren', 'IstRichtig': False}]",N/A,N/A,N/A,N/A,N/A,Welche der folgenden Verhaltensweisen ist ein Beispiel für gute Arbeitsetikette in einem Geschäftstreffen?,N/A,Welche der folgenden Verhaltensweisen ist ein Beispiel für gute Arbeitsetikette in einem Geschäftstreffen?,Pünktlich zum Meeting erscheinen,verhaltensweise beispiel gut arbeitsetikett geschäftstreffen pünktlich meeting erscheinen gespräch laut musik hören smartphone meeting nutzen sozial medium surfen kunde unterbrechen eigen idee präsentieren,GERMAN,N/A,Arbeitsetikette und Verhandlungen Quiz,ChatGPT3.5,"Pünktlich zum Meeting erscheinen Während des Gesprächs laute Musik hören Das Smartphone während des Meetings nutzen, um sozialen Medien zu surfen Den Kunden unterbrechen, um die eigenen Ideen zu präsentieren","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,3671
3672,18,Matrix Single Choice,"[{'Antworttext': 'Offen und ehrlich sein', 'IstRichtig': True}, {'Antworttext': 'Informationen zurückhalten, um Vorteile zu erzielen', 'IstRichtig': False}, {'Antworttext': 'Über die Köpfe der Verhandlungspartner hinweg entscheiden', 'IstRichtig': False}, {'Antworttext': 'Persönliche Angriffe starten', 'IstRichtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist eine wichtige Regel für die Kommunikation in Verhandlungen?,N/A,Was ist eine wichtige Regel für die Kommunikation in Verhandlungen?,Offen und ehrlich sein,wichtig regel kommunikation verhandlung offen ehrlich information zurückhalten vorteil erzielen kopf verhandlungspartner hinweg entscheiden persönlich angriff starten,GERMAN,N/A,Arbeitsetikette und Verhandlungen Quiz,ChatGPT3.5,"Offen und ehrlich sein Informationen zurückhalten, um Vorteile zu erzielen Über die Köpfe der Verhandlungspartner hinweg entscheiden Persönliche Angriffe starten","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,3672
3673,18,Matrix Single Choice,"[{'Antworttext': 'Gegenseitiges Respektieren der Standpunkte', 'IstRichtig': True}, {'Antworttext': 'Die eigenen Interessen über die der anderen stellen', 'IstRichtig': False}, {'Antworttext': 'Vertrauliche Informationen offenlegen', 'IstRichtig': False}, {'Antworttext': 'Keine Kompromisse eingehen', 'IstRichtig': False}]",N/A,N/A,N/A,N/A,N/A,Was ist ein häufiger Bestandteil von Verhandlungsetikette?,N/A,Was ist ein häufiger Bestandteil von Verhandlungsetikette?,Gegenseitiges Respektieren der Standpunkte,häufig bestandteil verhandlungsetikett gegenseitig respektieren standpunkt eigen interesse stellen vertraulich information offenlegen kompromiß eingehen,GERMAN,N/A,Arbeitsetikette und Verhandlungen Quiz,ChatGPT3.5,Gegenseitiges Respektieren der Standpunkte Die eigenen Interessen über die der anderen stellen Vertrauliche Informationen offenlegen Keine Kompromisse eingehen,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,3673
3674,18,Matrix Single Choice,"[{'Antworttext': 'Aktiv zuhören und auf die Argumente des anderen eingehen', 'IstRichtig': True}, {'Antworttext': 'Schnell und impulsiv handeln', 'IstRichtig': False}, {'Antworttext': 'Sich auf persönliche Angriffe einlassen', 'IstRichtig': False}, {'Antworttext': 'Keine Kompromisse eingehen', 'IstRichtig': False}]",N/A,N/A,N/A,N/A,N/A,"Was sollte man vermeiden, wenn man in einer Verhandlung ist?",N/A,"Was sollte man vermeiden, wenn man in einer Verhandlung ist?",Aktiv zuhören und auf die Argumente des anderen eingehen,vermeiden verhandlung aktiv zuhören argument eingehen schnell impulsiv handeln persönlich angriff einlassen kompromiß eingehen,GERMAN,N/A,Arbeitsetikette und Verhandlungen Quiz,ChatGPT3.5,Aktiv zuhören und auf die Argumente des anderen eingehen Schnell und impulsiv handeln Sich auf persönliche Angriffe einlassen Keine Kompromisse eingehen,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,3674
3675,18,Matrix Single Choice,"[{'Antworttext': 'Laut und unhöflich sein', 'IstRichtig': True}, {'Antworttext': 'Respektvoll und höflich sein', 'IstRichtig': False}, {'Antworttext': 'Aktiv zuhören', 'IstRichtig': False}, {'Antworttext': 'Klare und präzise Aussagen machen', 'IstRichtig': False}]",N/A,N/A,N/A,N/A,N/A,Welches Verhalten ist in einer Geschäftsverhandlung in der Regel unangemessen?,N/A,Welches Verhalten ist in einer Geschäftsverhandlung in der Regel unangemessen?,Laut und unhöflich sein,verhalten geschäftsverhandlung regel unangemessen laut unhöflich respektvoll höflich aktiv zuhören klar präzise,GERMAN,N/A,Arbeitsetikette und Verhandlungen Quiz,ChatGPT3.5,Laut und unhöflich sein Respektvoll und höflich sein Aktiv zuhören Klare und präzise Aussagen machen,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,3675
3676,18,Matrix Single Choice,"[{'Antworttext': 'In Verhandlungen sollten Sie niemals Kompromisse eingehen.', 'IstRichtig': False}, {'Antworttext': 'Verhandlungsetikette beinhaltet das offene Teilen von vertraulichen Informationen.', 'IstRichtig': False}, {'Antworttext': 'Die Verhandlungsetikette erfordert Respekt vor den Standpunkten anderer.', 'IstRichtig': True}, {'Antworttext': 'In Verhandlungen sollten Sie immer persönliche Angriffe starten, um Vorteile zu erzielen.', 'IstRichtig': False}]",N/A,N/A,N/A,N/A,N/A,Welche der folgenden Aussagen über Verhandlungsetikette ist korrekt?,N/A,Welche der folgenden Aussagen über Verhandlungsetikette ist korrekt?,Die Verhandlungsetikette erfordert Respekt vor den Standpunkten anderer.,verhandlungsetikett korrekt verhandlung sollen niemals kompromiß eingehen verhandlungsetikett beinhalten offen teil vertraulich information verhandlungsetikett erfordern respekt standpunkt verhandlung sollen immer persönlich angriff starten vorteil erzielen,GERMAN,N/A,Arbeitsetikette und Verhandlungen Quiz,ChatGPT3.5,"In Verhandlungen sollten Sie niemals Kompromisse eingehen. Verhandlungsetikette beinhaltet das offene Teilen von vertraulichen Informationen. Die Verhandlungsetikette erfordert Respekt vor den Standpunkten anderer. In Verhandlungen sollten Sie immer persönliche Angriffe starten, um Vorteile zu erzielen.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,3676
3677,18,Matrix Single Choice,"[{'Antworttext': 'Aktives Zuhören trägt dazu bei, Missverständnisse zu vermeiden und die Bedürfnisse der anderen Partei zu verstehen.', 'IstRichtig': True}, {'Antworttext': 'Aktives Zuhören ist in Verhandlungen nicht wichtig.', 'IstRichtig': False}, {'Antworttext': 'Aktives Zuhören verlangsamt den Verhandlungsprozess.', 'IstRichtig': False}, {'Antworttext': 'Aktives Zuhören führt zu schlechten Verhandlungsergebnissen.', 'IstRichtig': False}]",N/A,N/A,N/A,N/A,N/A,"Warum ist es wichtig, in Verhandlungen aktiv zuzuhören?",N/A,"Warum ist es wichtig, in Verhandlungen aktiv zuzuhören?","Aktives Zuhören trägt dazu bei, Missverständnisse zu vermeiden und die Bedürfnisse der anderen Partei zu verstehen.",warum wichtig verhandlung aktiv zuhören aktiv zuhören tragen missverständnis vermeiden bedürfnis partei verstehen aktiv zuhören verhandlung wichtig aktiv zuhören verlangsamen verhandlungsprozeß aktiv zuhören führen schlecht verhandlungsergebnis,GERMAN,N/A,Arbeitsetikette und Verhandlungen Quiz,ChatGPT3.5,"Aktives Zuhören trägt dazu bei, Missverständnisse zu vermeiden und die Bedürfnisse der anderen Partei zu verstehen. Aktives Zuhören ist in Verhandlungen nicht wichtig. Aktives Zuhören verlangsamt den Verhandlungsprozess. Aktives Zuhören führt zu schlechten Verhandlungsergebnissen.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,3677
3678,18,Matrix Single Choice,"[{'Antworttext': 'Das Smartphone während des Gesprächs verwenden, um Nachrichten zu senden.', 'IstRichtig': False}, {'Antworttext': 'Den Gesprächspartner immer wieder unterbrechen.', 'IstRichtig': False}, {'Antworttext': 'Die Körpersprache des Gesprächspartners aufmerksam beobachten.', 'IstRichtig': True}, {'Antworttext': 'Die eigenen Forderungen ohne Rücksicht auf andere durchsetzen.', 'IstRichtig': False}]",N/A,N/A,N/A,N/A,N/A,Welche der folgenden Verhaltensweisen zeigt Respekt in einer Geschäftsverhandlung?,N/A,Welche der folgenden Verhaltensweisen zeigt Respekt in einer Geschäftsverhandlung?,Die Körpersprache des Gesprächspartners aufmerksam beobachten.,verhaltensweise zeigen respekt geschäftsverhandlung smartphonen gespräch verwenden nachricht senden gesprächspartner immer unterbrechen körpersprach gesprächspartner aufmerksam beobachten eigen forderung rücksicht durchsetzen,GERMAN,N/A,Arbeitsetikette und Verhandlungen Quiz,ChatGPT3.5,"Das Smartphone während des Gesprächs verwenden, um Nachrichten zu senden. Den Gesprächspartner immer wieder unterbrechen. Die Körpersprache des Gesprächspartners aufmerksam beobachten. Die eigenen Forderungen ohne Rücksicht auf andere durchsetzen.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,3678
3679,18,Matrix Single Choice,"[{'Antworttext': 'Geduld ermöglicht es, dass alle Parteien ihre Standpunkte klar darlegen können.', 'IstRichtig': True}, {'Antworttext': 'Geduld verhindert Verhandlungen und führt zu schlechten Ergebnissen.', 'IstRichtig': False}, {'Antworttext': 'Geduld ist in Verhandlungen nicht wichtig.', 'IstRichtig': False}, {'Antworttext': 'Geduld führt zu Zeitverschwendung in Verhandlungen.', 'IstRichtig': False}]",N/A,N/A,N/A,N/A,N/A,"Warum ist es wichtig, in Verhandlungen geduldig zu sein?",N/A,"Warum ist es wichtig, in Verhandlungen geduldig zu sein?","Geduld ermöglicht es, dass alle Parteien ihre Standpunkte klar darlegen können.",warum wichtig verhandlung geduldig geduld ermöglichen partei standpunkt klar darlegen geduld verhindern verhandlung führen schlecht ergebnis geduld verhandlung wichtig geduld führen zeitverschwendung verhandlung,GERMAN,N/A,Arbeitsetikette und Verhandlungen Quiz,ChatGPT3.5,"Geduld ermöglicht es, dass alle Parteien ihre Standpunkte klar darlegen können. Geduld verhindert Verhandlungen und führt zu schlechten Ergebnissen. Geduld ist in Verhandlungen nicht wichtig. Geduld führt zu Zeitverschwendung in Verhandlungen.","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","kommunikation, verhandlung und etikette am arbeitsplatz",N/A,N/A,3679
